GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G01420.1	2789.30107381694	-1.17484885630389	0.0297645284881264	-39.4714418799734	0	0
AT3G02480.1	1220.55843695782	4.14598147795423	0.0722841917665239	57.3566830676567	0	0
AT3G09260.1	10596.9498383827	-1.10560384156746	0.0185431970420411	-59.6231512322734	0	0
AT3G12580.1	2465.97137694328	1.23654145335235	0.0314478665948694	39.3203605599781	0	0
AT3G20470.1	937.580022764479	2.09535206221298	0.0540431029515812	38.7718681529124	0	0
AT3G27060.1	4014.52955979328	4.25857162146596	0.0426277780228102	99.9013277020256	0	0
AT3G46780.1	3317.28931437351	-1.15670523316078	0.0276907412978763	-41.7722740145455	0	0
AT3G47470.1	20597.6844661058	-0.94898081115125	0.0177331701438701	-53.5144479781179	0	0
AT3G54580.1	2111.55638183324	-2.89406975078716	0.0424470664425339	-68.1806775670881	0	0
AT3G61470.1	11343.8396706003	-1.00849461169057	0.0165817136837154	-60.8196855238792	0	0
AT2G01520.1	1426.89892198366	-1.75994517443941	0.0432220204394358	-40.7187159819497	0	0
AT2G05070.1	12947.7163626033	-0.697654211891051	0.0162099654888707	-43.0385994572315	0	0
AT2G21790.1	1195.47909323103	3.28828823650901	0.0597306896210617	55.0519047640382	0	0
AT2G30570.1	10499.2902271803	-1.12173796948514	0.0175912221686981	-63.7669150402276	0	0
AT2G38530.1	1140.01519847479	2.54665513445301	0.0526616263663195	48.3588394467391	0	0
AT2G43150.1	3694.61150340992	-1.33090950286747	0.0308214528076886	-43.1812708885502	0	0
AT4G02770.1	16639.9152817098	-1.10796202100005	0.0147659555714881	-75.0349014417623	0	0
AT4G09650.1	5940.63443509069	-1.03695969617412	0.0220078252042118	-47.1177722720037	0	0
AT4G10340.1	16615.8432528484	-1.16977898744623	0.0202600913558178	-57.7380904607975	0	0
AT4G16370.1	1339.11914493188	2.23004023242738	0.0472644228288536	47.1822165374249	0	0
AT4G23680.1	2450.05896270293	1.31031158404574	0.0321190669711181	40.7954435670247	0	0
AT4G38770.1	3468.2496361751	-1.30553836817546	0.0277023521141313	-47.1273472662811	0	0
AT2G29570.1	571.761502490325	3.42145036521333	0.091437828955273	37.4183246070611	1.96770011923065e-306	6.08063063511586e-304
AT4G04640.1	3315.63784132129	-1.04048649009851	0.0281299699983696	-36.988538919836	1.75033649549074e-299	5.29134332745526e-297
AT5G05250.1	664.946571631324	2.67689594886905	0.0725038125645415	36.9207611873669	2.14632429167681e-298	6.35037991490591e-296
AT5G47990.1	520.457523536351	-3.14307368465868	0.0862544368849868	-36.439559495933	1.0067535165298e-290	2.91664883351321e-288
AT3G32980.1	1274.90960153264	-1.51591665507046	0.0430916473530874	-35.1788977257989	4.20423950485323e-271	1.1931460113161e-268
AT4G28310.1	453.083394714699	4.34154808256389	0.123781234867565	35.0743639551581	1.65833405638737e-269	4.61215867762455e-267
AT2G16440.1	482.08017067715	3.27982498300715	0.0936889758367004	35.0075871116776	1.72470625915125e-268	4.70269906661906e-266
AT4G37930.1	5899.02287758852	-0.775788848302428	0.0221715558842262	-34.9902754842007	3.16274094994527e-268	8.4578991634498e-266
AT3G26650.1	6989.97882891624	-0.712527463229885	0.0204244276679088	-34.8860430664317	1.21038215810275e-266	3.1757687340711e-264
AT1G23390.1	653.632864679718	-2.27233368424216	0.0656368912579023	-34.6197639878106	1.27406983338965e-262	3.28096575983638e-260
AT4G36700.1	967.162804738939	7.29507094673909	0.211487690582794	34.4940687878153	9.84438330293384e-261	2.48901807655633e-258
AT1G07370.1	447.912644605213	3.61460610299188	0.105286598168372	34.3311130369269	2.6955513881905e-258	6.69363171503162e-256
AT2G42750.1	1322.52710940896	1.46522469203881	0.0428309491749611	34.2094845027477	1.747562359595e-256	4.26343897763652e-254
AT3G28550.1	441.224213516825	-3.25435990951985	0.0961733974950393	-33.8384625508079	5.36460932742018e-251	1.28621133288112e-248
AT5G54970.1	449.576024298987	3.69523256099173	0.109804897662221	33.6527116701016	2.84577557269422e-248	6.70734832438742e-246
AT2G45180.1	3492.20094663771	-0.919118816939653	0.0273360410787764	-33.6229673598659	7.74658940020185e-248	1.79540120332011e-245
AT5G06910.1	489.372443664697	3.09802651263324	0.0921832638560086	33.6072556236715	1.31427596543996e-247	2.99611829105049e-245
AT2G15620.1	1553.64903174588	-1.38464179788847	0.0412107147291706	-33.5990726438036	1.73066031678572e-247	3.8817036072939e-245
AT1G64370.1	4121.99733136336	0.868937275046208	0.0261551181719715	33.2224564742126	5.1031808431331e-242	1.12642591753348e-239
AT3G26520.1	6124.43018738467	-0.671998626974393	0.0203331862387665	-33.0493518862866	1.58931072826925e-239	3.45327421676752e-237
AT4G19170.1	1166.95617379707	-1.52815873743488	0.0464226651622247	-32.9183757997242	1.19984369057528e-237	2.56692713248305e-235
AT5G13930.1	3950.15645137852	0.811684329491923	0.0247083349630706	32.8506283691344	1.11572351940403e-236	2.35079564558067e-234
AT2G01530.1	520.638479721265	-2.45618569974207	0.0751265169188118	-32.6939914224485	1.90114847526583e-234	3.94587622343979e-232
AT4G26960.1	430.355160234473	4.80055391445237	0.146840299354556	32.6923462806427	2.00630212728244e-234	4.10288785029259e-232
AT1G30380.1	5885.54368092829	-0.686312880819989	0.0211696534068726	-32.4196559872437	1.45066021557557e-230	2.92360593591216e-228
AT3G47070.1	1761.23238688365	-1.17898231479639	0.0367713691769719	-32.0625079017924	1.46960009753531e-225	2.91946556518943e-223
AT3G50820.1	8435.289174298	-0.65010349478613	0.0205375208903956	-31.6544288989696	6.59044617037642e-220	1.2907992175388e-217
AT5G04950.1	872.596193339158	-1.73666096687069	0.0556197819511163	-31.2238003449389	5.06503384624498e-214	9.78255009248371e-212
AT1G09560.1	1644.10434092862	-1.16422689939238	0.0376107443830124	-30.9546359289348	2.20069171787086e-210	4.19216699023455e-208
AT3G48490.1	574.351289267772	6.44912001501243	0.208689678539972	30.902917959966	1.09136460808637e-209	2.0508805729796e-207
AT1G52230.1	4752.8846389815	-0.754461938846969	0.0244456571063014	-30.8628209733209	3.76984731420651e-209	6.98979956684742e-207
AT1G66100.1	328.878774752486	-4.05744879769453	0.131746366882386	-30.7974245795844	2.83699388740072e-208	5.19095223660452e-206
AT4G28080.1	2544.86023814032	-0.920624448611336	0.0309636429824524	-29.7324332648154	2.92576582772676e-194	5.28385709095692e-192
AT3G55800.1	4048.21255436631	-0.760953881486968	0.0258227909240159	-29.4683051001764	7.3374774847779e-191	1.30814053722207e-188
AT3G23000.1	2291.37973047996	0.969067419509321	0.0330434953510463	29.3270251592387	4.69228700024214e-189	8.25961304118572e-187
AT1G79040.1	19430.2456574593	-0.480926488127929	0.016402205127929	-29.3208434095869	5.62602773020774e-189	9.77944270203361e-187
AT5G42530.1	651.528112481694	1.88930376377361	0.0648852537905974	29.1176138398244	2.14856201401366e-186	3.68863004529308e-184
AT5G35970.1	858.77858026125	-1.56486958685925	0.0549514317871512	-28.4773214448827	2.23691906057246e-178	3.79348737272202e-176
AT4G04020.1	1516.14559758581	-1.10611634255267	0.0390523049048662	-28.3239707681079	1.75167744806059e-176	2.93479838466634e-174
AT4G31940.1	285.21546356766	-3.56411248418636	0.126311574657706	-28.2168320191147	3.63505623442356e-175	6.01774904713024e-173
AT1G80440.1	293.253473119679	-3.26943500584111	0.116119411061871	-28.1558007911277	2.03489628769797e-174	3.32909032667387e-172
AT2G14247.1	277.424855725187	4.03751678373378	0.146451547768322	27.5689594631045	2.62256893836216e-167	4.2406329833563e-165
AT1G21500.1	2046.42007402425	-0.934171883830364	0.0340380540428382	-27.4449262773563	7.98720059928771e-166	1.27666679923787e-163
AT5G51720.1	266.497255224075	-4.31658875147383	0.157340726926543	-27.4346562126226	1.0591185053532e-165	1.67364794720927e-163
AT1G78850.1	1716.2684017854	-1.00365769936807	0.036632174825372	-27.3982558816824	2.87694569666304e-165	4.49514683795463e-163
AT3G16140.1	2588.66853632463	-0.809874039313738	0.0296057497883261	-27.3552956808775	9.34093220897429e-165	1.44327781442218e-162
AT4G14690.1	364.912818788529	2.46879080755902	0.0905301222583385	27.2703796921209	9.52784264314167e-164	1.45597999775306e-161
AT3G62680.1	348.107931681566	-2.61210786026915	0.0959462740542736	-27.2246930484405	3.31399346924168e-163	5.00917317209509e-161
AT1G29910.1	20041.5172315229	-0.434368155502833	0.0160107601152147	-27.1297647567689	4.38829299038747e-162	6.56167766928261e-160
AT3G63140.1	1943.29279637888	-0.918392634692245	0.0343300365713406	-26.751868812716	1.17448407857518e-157	1.73748676560282e-155
AT1G31580.1	2002.66652328483	-0.918198212183205	0.0345683178061121	-26.5618424747546	1.87436916688607e-155	2.74368185628608e-153
AT1G62750.1	2256.92446370958	-0.997798516924935	0.037670005572662	-26.4878781342432	1.33691067667544e-154	1.9365708197759e-152
AT3G56360.1	1293.8725540163	1.18774180170383	0.0448509566615483	26.4819725177034	1.56360436910986e-154	2.24159611926203e-152
AT4G35050.1	263.930839691	3.73051310176117	0.140884447900371	26.4792399541452	1.68111369534359e-154	2.38546602524979e-152
AT1G47395.1	266.2213591612	4.15614800401917	0.157853280077786	26.3291836696147	8.88759235363504e-153	1.24839251787524e-150
AT1G54780.1	1781.8473691352	-0.937128346745625	0.0358369667115236	-26.149767481417	9.91541522078757e-151	1.37883764060272e-148
AT3G56970.1	256.698571526533	3.73122312670628	0.142775388235044	26.1335176379541	1.51728559729657e-150	2.08904688277288e-148
AT2G40550.1	254.890488873337	3.41039100915021	0.131350697365993	25.9640114406669	1.26322506822694e-148	1.72219684301606e-146
AT4G15560.1	2157.52722313673	-0.833491404949342	0.032373416428686	-25.7461675935687	3.55825624854433e-146	4.80399139730655e-144
AT4G02970.1	507.835498041732	1.82656683474604	0.0709705401415127	25.7369724269243	4.51012456853933e-146	6.03055694712576e-144
AT2G20670.1	306.864075834507	-2.64794336173782	0.103175930704448	-25.6643515949757	2.92402265026011e-145	3.87251990233496e-143
AT4G28750.1	2078.05970292374	-0.949664076331572	0.0370413809241424	-25.6379231183741	5.76559275368126e-145	7.56380498421619e-143
AT2G31270.1	247.858406345934	3.32930295422837	0.130253829463213	25.5601157213474	4.23823202071059e-144	5.50811724112163e-142
AT5G59310.1	400.162591770789	2.16984879994126	0.0849384391468482	25.5461346092063	6.06147270023042e-144	7.80470734901891e-142
AT1G67630.1	242.638543066428	3.54653214695081	0.139235883291494	25.4713947519265	4.09108477722761e-143	5.21932338643368e-141
AT2G26080.1	3901.41540249605	-0.680159132617054	0.0268128314059444	-25.3669268388516	5.84629975416877e-142	7.39078585286099e-140
AT4G32260.1	7751.69474935201	-0.486964609976654	0.0192121190948785	-25.3467411674784	9.7615116042993e-142	1.22291513846294e-139
AT2G16780.1	287.315001592455	2.70778158877408	0.106996582333897	25.3071783201831	2.662927457254e-141	3.30630975183698e-139
AT3G07800.1	273.995218964826	2.81090339320563	0.111947999964343	25.1090094874491	3.96517991982946e-139	4.87962760753527e-137
AT5G19190.1	549.703331630968	-1.84309040989008	0.0734185440527418	-25.1038812287814	4.5109473852745e-139	5.50256441575677e-137
AT2G25080.1	1007.38456369508	-1.19601294281874	0.0479888303760755	-24.9227358417764	4.21901415494536e-137	5.10170529031914e-135
AT3G56980.1	262.279403249772	3.22398277118785	0.130063335809204	24.7877908953316	1.21401772585453e-135	1.45535607721837e-133
AT4G04770.1	313.917045528105	-2.34051928856353	0.0954641637820035	-24.5172554374248	9.67054806912508e-133	1.14939009785687e-130
AT2G21140.1	327.382197597183	-2.30517790935722	0.0941000442031676	-24.4970969873319	1.5862082458504e-132	1.86930609040641e-130
AT1G78020.1	1095.15827567864	1.14361960099994	0.0468386712116981	24.4161410094468	1.15254212199852e-131	1.34682779399256e-129
AT5G02490.1	320.117753632817	2.57944239295558	0.106085109115875	24.3148394195278	1.36586994690915e-130	1.58281562347656e-128
AT3G49120.1	947.856572957737	-1.23875499399498	0.0515448259819532	-24.0325768958594	1.26998497905631e-127	1.45953810898818e-125
AT2G20980.1	210.914917686523	4.17052673741329	0.1738196854498	23.9934086097387	3.25821129996937e-127	3.71382674896509e-125
AT3G17820.1	657.335853447543	1.52967462581451	0.0638063665782431	23.9736989872121	5.23153179081718e-127	5.91460821813851e-125
AT4G36040.1	632.518695464347	-1.5037826085025	0.0629038583964762	-23.9060472097644	2.64986878491725e-126	2.97169962282736e-124
AT5G60530.1	327.021305240782	2.26640567208597	0.0950483448986835	23.8447673602506	1.14747528174838e-125	1.27654330143943e-123
AT1G75460.1	634.657651850725	-1.47031850083703	0.0618633067493873	-23.7672148175557	7.29380646538957e-125	8.04981529426248e-123
AT1G23130.1	1648.97896222331	0.898156357577488	0.0382929442868126	23.4548785502189	1.17874807597871e-121	1.29068273579212e-119
AT1G32080.1	1045.61049630318	-1.10346259101838	0.0471881998934764	-23.3842908504532	6.17550519682682e-121	6.70910744274014e-119
AT5G59690.1	886.214077589684	1.231246224392	0.0527574565332926	23.3378617033031	1.83055772458769e-120	1.97331284636561e-118
AT2G39700.1	902.260181244706	1.18545409067252	0.0509060033527747	23.2871176795675	5.98800900110502e-120	6.40532716687433e-118
AT2G33850.1	726.434282102501	-1.30413343295013	0.0561111427791363	-23.2419688560513	1.71510482403111e-119	1.82062959412035e-117
AT1G10960.1	6592.97329405513	0.478770813688212	0.0206022492099453	23.2387643120584	1.84796744888295e-119	1.94680570789139e-117
AT5G25610.1	3244.61733327812	-0.648175923139809	0.0280903702680468	-23.0746664054164	8.31889995854076e-118	8.69794156567427e-116
AT1G20440.1	2752.08526633403	0.739670751141357	0.0320871278639749	23.0519463841388	1.40624804186881e-117	1.45934964703192e-115
AT1G02920.1	283.541172694385	-2.25519715398991	0.0985500064047091	-22.883784956123	6.73921412801993e-116	6.94188975290705e-114
AT2G18193.1	197.520664870287	4.63268058485332	0.20366214746176	22.7468905861516	1.54039936240605e-114	1.57505834806018e-112
AT4G36430.1	394.611888842738	1.79399936113204	0.0795661414628653	22.547271089793	1.42825121240487e-112	1.4497271065476e-110
AT1G03600.1	3533.1357674967	-0.601191870956008	0.0266702901669028	-22.5416321754937	1.62226958588901e-112	1.63473049720092e-110
AT3G26740.1	388.438476902283	-1.82240105952297	0.0811325877291419	-22.462010771886	9.76668752160233e-112	9.77090335794259e-110
AT2G15020.1	866.79279555489	-1.21427037857753	0.0543542674015931	-22.3399272334217	1.51289519825513e-110	1.50273718763827e-108
AT5G54370.1	243.644551491034	2.47122553254804	0.110641777474699	22.3353744756417	1.67518915147944e-110	1.65214044967894e-108
AT3G53650.1	197.621677778871	3.10024063727766	0.139324484800975	22.2519440262517	1.08008358960305e-109	1.05772129556478e-107
AT5G59910.1	1861.20852487108	0.763669792192047	0.0345004492125145	22.13506808239	1.45293460338118e-108	1.41290269892439e-106
AT3G51670.1	595.88403595151	1.38311866521906	0.063183131320168	21.8906318240288	3.19061237850961e-106	3.08115664830241e-104
AT5G23420.1	195.289855819091	3.05974153330225	0.140371113598921	21.7975155632432	2.44956713593055e-105	2.34921935118967e-103
AT2G36120.1	4855.05097784776	0.962127127903843	0.044309587164249	21.7137461546952	1.52137866467423e-104	1.44906107609314e-102
AT5G15970.1	1369.72788389698	0.912516547442833	0.0420931560066723	21.6785015430582	3.27365152241574e-104	3.0968298007288e-102
AT2G25450.1	2186.48856334504	0.711396630442512	0.0328330552213882	21.6670859792265	4.19476659698144e-104	3.94138002010972e-102
AT3G18890.1	790.480959084125	-1.1982122005908	0.0555662117598866	-21.5636834443299	3.93968855587108e-103	3.67686637972773e-101
AT2G02100.1	578.069207147197	1.39550404914432	0.0650531730705742	21.4517445233668	4.39843686024093e-102	4.07764419856736e-100
AT3G50740.1	478.83552217938	-1.5747935945551	0.0743613492737595	-21.1775823049893	1.53722081109683e-99	1.41566838404718e-97
AT4G34350.1	2616.47673114087	-0.641412259678141	0.0303091994585928	-21.162296303946	2.12611996729139e-99	1.94512001744435e-97
AT1G47400.1	162.906385169743	4.06714582250645	0.192483175563689	21.129876991045	4.22646791894171e-99	3.84138973077146e-97
AT4G12620.1	166.38962855136	3.42656668174049	0.163268460510996	20.9873154375074	8.56485604163707e-98	7.73395377370163e-96
AT5G08020.1	167.196575317256	3.85074775295475	0.184483133210659	20.8731697361061	9.3896542486091e-97	8.42403432136505e-95
AT4G19690.2	265.542102551386	-2.10906906133958	0.101577269841137	-20.7631989384838	9.31544770706168e-96	8.30388562912818e-94
AT4G17340.1	1451.1867919401	-0.826179082409761	0.0398019578036583	-20.7572473315327	1.05435692282633e-95	9.33878176358148e-94
AT3G18490.1	2660.55537102038	-0.617715878415678	0.029764753873145	-20.7532668016787	1.14538274191674e-95	1.00808179804393e-93
AT1G54500.1	643.704487407929	-1.25074812178597	0.0603179436236129	-20.7359211313751	1.64279663252811e-95	1.43677546993308e-93
AT5G67370.1	783.440211429485	1.13217435840487	0.0548349173078939	20.6469602579647	1.03958662046936e-94	9.03530721515433e-93
AT1G79600.1	698.182891481507	-1.14298912511334	0.0554567247514027	-20.6104693386969	2.21077833410942e-94	1.90950829280284e-92
AT5G42270.1	2550.08798345292	-0.666283368149365	0.0323798183204713	-20.5771187952628	4.40073143584122e-94	3.77756613251901e-92
AT5G64350.1	1217.39243506361	0.905244150864355	0.0440812957483986	20.5357881499488	1.0312775200251e-93	8.79812588556382e-92
AT1G15980.1	833.153144516146	-1.06925657548097	0.0522158275779197	-20.4776334126919	3.40819655565233e-93	2.8899012989574e-91
AT5G24330.1	166.524725038704	4.9485432034459	0.241935838877103	20.4539485609638	5.54038689981564e-93	4.66937092295978e-91
AT3G42660.1	220.889595667295	2.35714517917813	0.115371099272614	20.4309848310308	8.86949305525472e-93	7.43007050761278e-91
AT3G23740.1	152.074208160668	4.06953785317741	0.200466525028719	20.3003361912639	1.27708213923508e-91	1.06341941486246e-89
AT2G16005.1	148.781864343105	-3.3007154733249	0.163641732322194	-20.1703772410947	1.782737167556e-90	1.47563946738296e-88
AT2G40610.1	468.643271374528	-1.45046913248274	0.0722138727430003	-20.0857408332714	9.83454244477406e-90	8.09225723296024e-88
AT4G40090.1	196.053194529151	-2.56136047881419	0.127781457944463	-20.0448525162972	2.23844137658179e-89	1.8310450460439e-87
AT1G24580.1	152.572259841297	3.58626290084098	0.178955688204557	20.0399492009534	2.47019591482135e-89	2.00880376558513e-87
AT2G32100.1	214.699732220583	-2.335278781437	0.1168771170328	-19.9806329992007	8.11879376094977e-89	6.56395035114927e-87
AT1G68520.1	864.099860095335	-1.03396691047724	0.0518324845959725	-19.9482413111562	1.5525406958419e-88	1.24795554429928e-86
AT5G50930.1	144.938492413206	3.95069730518166	0.19847973762243	19.9047890354284	3.69845423508638e-88	2.95578762029374e-86
AT3G45710.1	149.118689944224	-3.16890654971239	0.159518473358221	-19.865451837645	8.1019778872395e-88	6.438063114283e-86
AT3G15850.1	806.208943936663	-1.06297141335572	0.054222349891112	-19.6039348255904	1.43117473827616e-85	1.13079067673116e-83
AT3G28345.1	206.139250004867	-2.3434609967236	0.119627897343142	-19.5895861146968	1.89726293380437e-85	1.49058408799342e-83
AT3G48560.1	2361.3476281486	-0.619934708024373	0.0317017720996316	-19.555206758665	3.72492285589636e-85	2.91004366483678e-83
AT2G40000.1	312.57976179824	-1.8258443299094	0.0935569700386996	-19.5158557310497	8.05097564672981e-85	6.25457359460473e-83
AT5G65360.1	1177.58884736828	0.857052012487825	0.0443483615159964	19.3254493106512	3.2811471873249e-83	2.53486848816333e-81
AT5G58070.1	1491.04962372848	0.762905879585821	0.0395837130277007	19.2732268206355	9.01368688616526e-83	6.92510109607813e-81
AT4G16141.1	301.456731802466	1.78074168410804	0.0924943835655776	19.2524304229295	1.34693334204809e-82	1.02914588211653e-80
AT2G47450.1	2377.9365067987	-0.595666989248895	0.0310229389315887	-19.2008561974883	3.64041527963827e-82	2.76631775293168e-80
AT2G18150.1	306.585619227121	1.78153961979652	0.0930718918649793	19.1415429953979	1.13848128401622e-81	8.60419605191823e-80
AT1G03680.1	1047.41428922883	-0.920332033837764	0.048208601958618	-19.0906186125823	3.02169930298169e-81	2.27133786525748e-79
AT5G02500.1	1711.57760456101	0.683159214194397	0.0359758531991709	18.9893818615577	2.08771498208349e-80	1.56084755595984e-78
AT2G05710.1	1139.13226642608	-0.937998824665112	0.0495508164399275	-18.9300377280824	6.4516153712805e-80	4.7976557942795e-78
AT5G57345.1	828.607507542585	-0.971128780117185	0.0513085458865409	-18.9272325562422	6.80444449046049e-80	5.0331172917204e-78
AT5G66750.1	154.380263208498	2.76749757416752	0.146629076137621	18.8741390661838	1.86132360381269e-79	1.36950084839255e-77
AT5G64120.1	274.230729294713	-1.85035767236626	0.098210402503541	-18.840750319698	3.49969232062077e-79	2.56140639002907e-77
AT1G62480.1	1593.48440617626	0.723728519987804	0.0384598344139004	18.8177752457049	5.40050330125165e-79	3.93190570194793e-77
AT5G08050.1	582.960537190766	-1.17296835713986	0.062364664562276	-18.8082204141186	6.46725810912896e-79	4.68404642008059e-77
AT1G12110.1	701.406693007935	-1.05807717504899	0.0562722846833408	-18.8028117394393	7.16172704358308e-79	5.16015421078063e-77
AT3G17520.1	176.528777017081	2.52452711055382	0.134351329132419	18.7904885411711	9.03438589279639e-79	6.47588506315601e-77
AT5G42600.1	152.514586316159	-5.5790541487101	0.297590282215104	-18.7474339120975	2.03160192659184e-78	1.44879263544544e-76
AT2G41680.1	827.170459537629	-0.978088380607767	0.0522221274691166	-18.7293859520793	2.85186288691933e-78	2.02336761762756e-76
AT1G64720.1	7136.23193701184	-0.372488407116185	0.0199069465860123	-18.7114787045199	3.99145178425594e-78	2.81751921380015e-76
AT3G22840.1	238.225828203245	2.01945330764921	0.107991349798557	18.700139515028	4.93753640643239e-78	3.46774652867923e-76
AT5G01870.1	278.379511445016	1.81869949238372	0.0978050667025733	18.5951459745375	3.51754014696216e-77	2.45803584339979e-75
AT4G30860.1	130.488602453635	3.48437578269561	0.187880449417452	18.5457070892654	8.83313621566682e-77	6.14167961075314e-75
AT2G36380.1	246.34811945651	-1.89354813618503	0.102270156357415	-18.5151583182041	1.55837886267918e-76	1.07815007285655e-74
AT1G62380.1	1471.36229859363	0.824571227041808	0.0446590507183093	18.4636980361016	4.04663009550219e-76	2.78576426277492e-74
AT1G78370.1	3360.49808995815	0.483348263708663	0.0262056094332161	18.4444580440098	5.77753619432752e-76	3.9577545969615e-74
AT1G03820.1	445.830728117779	1.3423808662143	0.0731563112590788	18.3494881454634	3.33236781450519e-75	2.27156406022104e-73
AT4G29030.1	240.822944408357	-1.88894705115148	0.102947973391552	-18.3485598494209	3.38978578101678e-75	2.29943224735704e-73
AT1G30360.1	621.698581801963	-1.09228925536882	0.0598165268335915	-18.2606599411488	1.7022127003517e-74	1.14907620442188e-72
AT3G27850.1	2545.06518813588	-0.593564590173434	0.0326341506314885	-18.1884491763272	6.37176678898252e-74	4.28047289698507e-72
AT5G51010.1	281.123303302249	-1.66319711572309	0.0920908594158704	-18.0603930321934	6.53556123328249e-73	4.36939973605896e-71
AT5G49360.1	396.238389303638	-1.37256231033562	0.0767007470398382	-17.8950318387736	1.28923129835651e-71	8.57801456217495e-70
AT1G43670.1	384.181191197526	-1.36922926748448	0.0765892603078595	-17.8775622323639	1.76382263969734e-71	1.16798655369672e-69
AT3G15360.1	1402.58878945073	-0.734483407623656	0.0411782142294634	-17.8366988799171	3.66731521552402e-71	2.41695191407948e-69
AT2G28000.1	2147.70595986915	-0.594775740075848	0.0333874764881645	-17.8143364709426	5.47027070305198e-71	3.58818794323777e-69
AT5G06760.1	135.735999739314	2.87046487285058	0.161376143929418	17.7874176625887	8.84638873369518e-71	5.77548740520024e-69
AT5G20700.1	3018.582169802	0.500130187274849	0.0283410735756671	17.6468328180852	1.07625096397955e-69	6.99361958182224e-68
AT1G21100.1	108.333276034183	-3.86054704961426	0.21884275274927	-17.6407351905198	1.19890939617334e-69	7.7544344479937e-68
AT5G42590.1	142.643631960952	-2.73333453564735	0.155209172695844	-17.6106507635585	2.0408516894699e-69	1.31389275897076e-67
AT1G12040.1	191.254224135598	-2.14947393008421	0.122494991570483	-17.5474433895316	6.22183779484765e-69	3.98713716014523e-67
AT5G12110.1	589.773095464921	1.07644219720498	0.0618933882068569	17.3918770387453	9.50691189642292e-68	6.06436315741546e-66
AT5G04590.1	1173.13870142172	-0.776058799857617	0.0446480887106478	-17.3816802077922	1.13576530876572e-67	7.21185040351418e-66
AT2G47780.1	108.89020841732	3.97571033473494	0.228936066012717	17.3660288829899	1.49201197498815e-67	9.43087205644785e-66
AT4G21070.1	120.819987049339	3.15239047674466	0.181794579508702	17.3403986260974	2.33114643512216e-67	1.46682906456148e-65
AT4G12320.1	256.728552885968	-1.65630597827864	0.0960138143894509	-17.2507048991964	1.10542450450873e-66	6.9243392611254e-65
AT1G78650.1	165.616540767984	2.39952253815341	0.13911736302607	17.248188766371	1.15462570973733e-66	7.20010095049656e-65
AT2G43030.1	1436.7232439251	-0.707864674723345	0.0411490705853079	-17.2024462437333	2.54554212427009e-66	1.58028164196875e-64
AT5G52640.1	444.252871324361	1.2319755096465	0.0716368482190034	17.197511340535	2.77183312351417e-66	1.71311606291502e-64
AT3G18524.1	126.363536870449	2.88628727236679	0.169002906204189	17.0783292263601	2.15192998892179e-65	1.32410347017462e-63
AT2G46390.1	957.415607324187	0.813566448527046	0.0476554797178744	17.0718342013017	2.40523113995453e-65	1.47344247718977e-63
AT1G07400.1	126.590443397902	2.79573310340376	0.163856712075563	17.0620603086098	2.8434705517976e-65	1.73426760935515e-63
AT1G71500.1	1126.93159242169	-0.756882489784897	0.0443671946472113	-17.0595074988017	2.97048989563032e-65	1.80382674622861e-63
